,Unnamed: 0,Title,Price,Location,Rooms,Area,Floor
854,854,"Кемпинг, гостинично-ресторанный комплекс, юрты · 376 м²",95 000 000〒,"С.Талапкер, Кабанбай батыра 1а",1,376.0,1
855,855,Действующее придорожное кафэ · 240 м²,37 000 000〒,Астана -Щучинск 222а,1,240.0,1
856,856,Контейнер 20т утепленый · 13 м²,1 200 000〒,Мичурина придорожная 16,1,13.0,1
857,857,Готовый цветочный магазин · 84 м²,5 000 000〒,"Наурызбайский р-н, мкр Шугыла 342к2",1,84.0,1
858,858,"Донерная, готовый бизнес фастфуд · 18 м²",8 000 000〒,"Алматы р-н, Тауельсыздык 34/1",1,18.0,1
859,859,Бизнес одежды для новорожденных · 45 м²,8 000 000〒,"р-н Байконур, Сейфуллина 47",1,45.0,1
860,860,Действующий бизнес · 120 м²,30 000 000〒,"мкр 8, Пр Абулхайр хана 66",1,120.0,1
861,861,Действующий детский сад · 500 м²,38 000 000〒,"Бостандыкский р-н, мкр Коктем-1 15",1,500.0,1
862,862,Столовая · 50 м²,3 500 000〒,"Турксибский р-н, Сейфуллина 180",1,50.0,1
863,863,Место на рынке Эталон · 140 м²,35 000 000〒,"Сарыарка р-н, Ермек Серкебаев 4",1,140.0,1
864,864,Готовый бизнес · 30 м²,1 500 000〒,"Казыбек би р-н, мкр Юго-Восток, Мкр Степной 3 3Б",1,30.0,1
865,865,Действующий частный детский сад · 1000 м²,550 000 000〒,"Алмалинский р-н, Есенжанова 15",1,1000.0,1
866,866,Типография · 15 м²,2 500 000〒,"жилой массив Заречный-2, 116 А",1,15.0,1
867,867,Действующий салон сантехники и керамогранита · 70 м²,18 000 000〒,"Есильский р-н, Туран 34А",1,70.0,1
868,868,Рыбное хозяйство · 60000 м²,35 000 000〒,057 квартал 57,1,60000.0,1
869,869,Массажный центр · 50.3 м²,20 000 000〒,Рахимова 61в,1,50.3,1
870,870,Готовый бизнес · 211 м²,30 000 000〒,Халиуллина 66,1,211.0,1
871,871,Кофейня/Фото Студия · 170 м²,17 000 000〒,"Нура р-н, Толе би 63",1,170.0,1
872,872,Компьютерный клуб · 160 м²,60 000 000〒,"Ауэзовский р-н, Шаляпина 1/18",1,160.0,1
873,873,Готовый бизнес · 600 м²,27 000 000〒,Торайгырова 51,1,600.0,1
874,874,Готовый бизнес разливных напитков · 20 м²,1 600 000〒,"Сарыарка р-н, Бейбитшилик 60",1,20.0,1
875,875,Действующий автокомплекс · 1100 м²,480 000 000〒,"Сарыарка р-н, Дукенулы 19/4",1,1100.0,1
876,876,ГОТОВЫЙ БИЗНЕС · 170 м²,7 500 000〒,"Нура р-н, Кабанбай батыр 29",1,170.0,1
877,877,Супермаркет · 180 м²,140 000 000〒,"Сарыарка р-н, Тлендиева 42",1,180.0,1
878,878,Подшипник · 30 м²,79 999 999〒,Мамбет батыр 2,1,30.0,1
879,879,Готовый бизнес кымызхана бар · 154 м²,5 000 000〒,"Медеуский р-н, Кунаева 96",1,154.0,1
880,880,"Действующий бизнес, в связи с переездом. · 43 м²",16 000 000〒,"Казыбек би р-н, мкр Новый Город 53/8",1,43.0,1
881,881,Готовый бизнес · 5 м²,1 300 000〒,Гагарина 120,1,5.0,1
882,882,Детскую игровую площадку 5/6 · 5.6 м²,750 000〒,Батыр 2 34,1,5.6,1
883,883,Павильон · 10 м²,700 000〒,13-й мкр 52,1,10.0,1
884,884,Автосервис мойка автомойка самомойка · 1200 м²,150 000 000〒,Сары-Арка 4,1,1200.0,1
885,885,Действующий бизнес кымызхана · 100 м²,3 200 000〒,Придаррожная 67/1,1,100.0,1
886,886,Автомойка автосервис автокомплекс · 1200 м²,150 000 000〒,Сары арка 4д,1,1200.0,1
887,887,Киоск · 4 м²,120 000〒,"Каратауский р-н, мкр Нуртас 91",1,4.0,1
888,888,Банный комплекс · 610 м²,155 000 000〒,Ердена 172,1,610.0,1
889,889,Отдел косметики и парфюмерии · 14 м²,8 900 000〒,"Алмалинский р-н, Байтурсынова 56б",1,14.0,1
890,890,Бизнес павильон · 18 м²,2 200 000〒,"Алматы р-н, Рыскулбекова 13а",1,18.0,1
891,891,Действующий бизнес · 150 м²,47 000 000〒,"Аль-Фарабийский р-н, Володарского .",1,150.0,1
892,892,Оборудование с местом · 19 м²,300 000〒,"Алматы р-н, Момышулы 2В",1,19.0,1
893,893,Магазин подарков · 32 м²,1 000 000〒,Победы 54,1,32.0,1
894,894,Сельхоз назначение · 65 м²,50 000 000〒,Мкр-он Астана дом3,1,65.0,1
895,895,Фасфудный павельен · 27 м²,6 500 000〒,Роза Люксембург 113,1,27.0,1
896,896,Автомойка на 4 поста · 316 м²,145 000 000〒,"Наурызбайский р-н, мкр Акжар, Ер Тостык 2",1,316.0,1
897,897,Крестьянское хозяйство · 100 м²,380 000 000〒,Тасшокы 49,1,100.0,1
898,898,Крестьянское хозяйства · 100000 м²,65 000 000〒,Крестьянское хозяйства 1,1,100000.0,1
899,899,Баня · 250 м²,75 000 000〒,Жалын 4,1,250.0,1
900,900,Действующий супермаркет · 300 м²,110 000 000〒,Есенжанова 87,1,300.0,1
901,901,Вахтовый город · 1 м²,1 003 640 000〒,Дунга 1,1,1.0,1
902,902,Бизнес · 400 м²,100 000 000〒,Сейфуллина 1а,1,400.0,1
903,903,NERFERS — Инвестиция в прибыльный и автономный бизнес · 300 м²,80 000 000〒,"Алматы р-н, Аманжолова 24",1,300.0,1
904,904,Действуйщий автосервис Car Luxe · 1300 м²,120 000 000〒,Санкибай батыра 167Д,1,1300.0,1
905,905,Бизнес в Курорте Зеренда · 25 м²,31 500 000〒,Жанайдара Мусина 47,1,25.0,1
906,906,Фазенда · 79000 м²,33 000 000〒,Ушбулак 1,1,79000.0,1
907,907,Құрық ауылынын дайын бизнес сатылады . · 100 м²,12 000 000〒,4мкр 207,1,100.0,1
908,908,Готовый бизнес · 1300 м²,150 000 000〒,1-й мкр 1,1,1300.0,1
909,909,Студия Тканей · 55.2 м²,20 000 000〒,Бектурова 16,1,55.2,1
910,910,ДЕЙСТВУЮЩИЙ ПРОДУКТОВЫЙ МАГАЗИН · 54 м²,22 000 000〒,Алтынсарина 35,1,54.0,1
911,911,Бутик в квазаре на 1 этаже возле входа · 6 м²,2 000 000〒,Естая 81,1,6.0,1
912,912,Автозаправочная станция · 150 м²,250 000 000〒,Северная 670/1,1,150.0,1
913,913,Производство жидкого травертина и стооительных смесей · 400 м²,25 000 000〒,"Алихана Бокейханова р-н, Библиотечная 1",1,400.0,1
914,914,Автосервис · 300 м²,3 000 000〒,"Сарыарка р-н, Коктал 1",1,300.0,1
915,915,Действующий бизнес в зелёном базаре(рынок) · 27 м²,8 000 000〒,"Медеуский р-н, Зенкова 5",1,27.0,1
916,916,Балабақша/садик · 1367.2 м²,120 000 000〒,Құлшық Жұбайұлы 33,1,1367.2,1
917,917,Здание административное под офисы. · 360 м²,85 000 000〒,Баймагамбетова 232,1,360.0,1
918,918,Готовый бизнес аксессуаров для телефонов · 10 м²,2 800 000〒,"Туран р-н, Тамерлановское шоссе 4б",1,10.0,1
919,919,Действующий бизнес · 700 м²,325 000 000〒,"Алмалинский р-н, Бродского 34/1",1,700.0,1
920,920,Бизнес . · 100 м²,2 500 000〒,"Алихана Бокейханова р-н, Майкудук, Майкудук, 11 а микрорайон 1",1,100.0,1
921,921,Готовый Бизнес Кафе +Рядом стоящий ДОМ · 500 м²,100 000 000〒,Маншук Маметова 39,1,500.0,1
922,922,Садик действующий · 360 м²,180 000 000〒,"Каратауский р-н, Аккум 43",1,360.0,1
923,923,Объект · 8000 м²,1 000 000 000〒,Лесная 22,1,8000.0,1
924,924,Готовый бизнез для донера и самсы · 19 м²,800 000〒,Металлург 23а 1,1,19.0,1
925,925,Баня общественная · 170 м²,16 000 000〒,"Курашасай , Актюбинская 15",1,170.0,1
926,926,Бизнес по доставки и производству бутилированной воды · 200 м²,5 000 000〒,Балыкшы 256,1,200.0,1
927,927,Действующий бизнес · 30 м²,30 000 000〒,"Бостандыкский р-н, мкр Алмагуль, Радостовца 292",1,30.0,1
928,928,Продаётся Магазин-Аптека · 57.3 м²,22 000 000〒,Байзак-батыра 215,1,57.3,1
929,929,Бутик · 16 м²,700 000〒,Назарбаева 50/1,1,16.0,1
930,930,Готовый бизнес Типография Полиграфия · 35 м²,7 500 000〒,"Алатауский р-н, мкр Айгерим-2 23",1,35.0,1
931,931,Лаундж бар · 168 м²,11 000 000〒,"Медеуский р-н, Каирбекова 35а",1,168.0,1
932,932,Действующий бизнес . · 200 м²,45 000 000〒,Пр.Абая 198,1,200.0,1
933,933,Донерка Донер шаверма ларек · 8 м²,2 800 000〒,"Алатауский р-н, мкр Айгерим-2 95",1,8.0,1
934,934,Бильярдный клуб · 600 м²,20 000 000〒,"Алатауский р-н, Емцова 12/1",1,600.0,1
935,935,Сельское хозяйство · 100 м²,20 000 000〒,Аккемер 1,1,100.0,1
936,936,Детский сад · 600 м²,50 000 000〒,"р-н Байконур, Кенесары 69",1,600.0,1
937,937,Действующий бизнес! · 400 м²,37 000 000〒,"Наурызбайский р-н, мкр Калкаман-2, Сейтметова 102",1,400.0,1
938,938,Бизнес магазинный · 83 м²,350 000〒,19-й мкр 45/2,1,83.0,1
939,939,Обмен на машину · 60 м²,15 000 000〒,Микрорайон Талас 10,1,60.0,1
940,940,Готовый бизнес · 80 м²,400 000〒,"Казыбек би р-н, мкр Юго-Восток 21",1,80.0,1
941,941,Действующее крестьянской хозяйство · 2000 м²,350 000 000〒,Абая 2,1,2000.0,1
942,942,Откорм базу фазенду · 1500 м²,29 999 999〒,"Каратал, Шымыр село 2г",1,1500.0,1
943,943,Магазин одежды с 15000 наименованием товаров · 150 м²,7 500 000〒,"Туран р-н, Калдаякова 25",1,150.0,1
944,944,Мал қора · 140 м²,25 000 000〒,Долан 55,1,140.0,1
945,945,Готовый бизнес по выращиванию с/х продукции в теплице · 1160 м²,150 000 000〒,АКХ КАЗМИС 30,1,1160.0,1
946,946,Кастоправ-малярныйцех · 450 м²,80 000 000〒,"Казыбек би р-н, мкр Городской Аэропорт, Гудермесская 83",1,450.0,1
947,947,Действущий салон цветов · 48 м²,4 800 000〒,Шевченко 74,1,48.0,1
948,948,Готового бизнеса · 200 м²,25 000 000〒,Складская 10/А,1,200.0,1
949,949,Детский садик · 350 м²,65 000 000〒,Тлендиева 36,1,350.0,1
950,950,Молочная Ферма · 110000 м²,600 000 000〒,Киселева 54,1,110000.0,1
951,951,Фаст Фуд · 24 м²,7 000 000〒,"Сарыарка р-н, Богенбай батыра 53в",1,24.0,1
952,952,Дом Баня. Бизнес · 622 м²,100 000 000〒,"Турксибский р-н, мкр Альмерек 95",1,622.0,1
953,953,Действующий кондитерский цех · 35 м²,5 000 000〒,"Туран р-н, Жазықсай 71",1,35.0,1
954,954,"Тайм кафе ""няня Пушкина"" · 156 м²",3 900 000〒,Ленинградская 77,1,156.0,1
955,955,ЗАВОД «производство сухого корма»для собак и кошек · 200 м²,13 000 000〒,Округ 1,1,200.0,1
956,956,2 бизнеса и дом 80кв · 80 м²,35 000 000〒,Кенесары 142,1,80.0,1
957,957,Пиццерия · 55 м²,5 500 000〒,"Наурызбайский р-н, мкр Таусамалы, 2я улица 50а",1,55.0,1
958,958,Готовый бизнес с помещением · 104 м²,70 000 000〒,"Нура р-н, Нарикбаева 10",1,104.0,1
959,959,Магазин дом · 80 м²,20 000 000〒,"мкр Балауса, 6 19",1,80.0,1
960,960,База отдыха Зазеркалье · 8000 м²,350 000 000〒,Мохнатка 1,1,8000.0,1
961,961,Қора · 1000 м²,8 000 000〒,Есеңкулова 6,1,1000.0,1
962,962,Магазин 55 кв м. меняю. на квартиру варианты · 55 м²,19 000 000〒,Карменова 11а,1,55.0,1
963,963,Textile home готовый бизнес · 100 м²,15 000 000〒,проспект жамбыла 200,1,100.0,1
964,964,Аппарат Пескоблока · 10 м²,10 000 000〒,"18-й мкр , 18мкр 4",1,10.0,1
965,965,Ресторан кафе · 1636 м²,200 000 000〒,"Кульджинка Ават ул. Алматинская 2""б""",1,1636.0,1
966,966,Газо накопительная станция на 600 кубов · 500 м²,1 200 000 000〒,1 разьезд 1,1,500.0,1
967,967,Апарт Отель · 127 м²,84 500 000〒,"Есильский р-н, Достык 5",1,127.0,1
968,968,Бутик отдел духи на разлив · 20 м²,400 000〒,Комарова 22,1,20.0,1
969,969,Киоск · 15 м²,4 000 000〒,"Ауэзовский р-н, мкр Аксай-1, Саина 16а",1,15.0,1
970,970,Призовые игры · 6 м²,2 500 000〒,14-й мкр 100,1,6.0,1
971,971,ТОРГОВЫЙ ЦЕНТР: CITY PLUS · 18500 м²,4 600 000 000〒,ГОРОД ТАЛДЫКОРГАН - МКР. КАРАТАЛ 2025,1,18500.0,1
972,972,Готовый действующий бизнес · 15000 м²,16 000 000〒,Торайгыр 93,1,15000.0,1
973,973,Действующий бизнес · 1081.5 м²,230 000 000〒,25-й мкр 26,1,1081.5,1
974,974,Готовый бизнес клубника в шоколаде · 24 м²,1 200 000〒,Академия чокина 100/1,1,24.0,1
975,975,Фермерское Хозяйство · 2200 м²,100 000 000〒,Кокентау 1,1,2200.0,1
976,976,Магазин аксессуаров · 30 м²,3 000 000〒,"Аль-Фарабийский р-н, Республиканский 27",1,30.0,1
977,977,Пансионат · 1500 м²,38 000 000〒,Бауыржан момышулы 148,1,1500.0,1
978,978,Бизнес · 187 м²,130 000 000〒,"Жетысуский р-н, мкр Кокжиек 48",1,187.0,1
979,979,Отель · 240 м²,275 000 000〒,"Алмалинский р-н, Абылайхана 37",1,240.0,1
980,980,Действующий бизнес · 48 м²,9 000 000〒,Макаренко 6а,1,48.0,1
981,981,Горнолыжная школа SKIFIT · 125 м²,44 900 000〒,Казахстан 159 к1,1,125.0,1
982,982,Магазин автозапчастей · 350 м²,90 000 000〒,"Енбекшинский р-н, 11-й микрорайон, 11-й микрорайон Сарамская 109",1,350.0,1
983,983,Производство гофрокартона и упаковки · 2000 м²,85 000 000〒,Промышленная зона Северная 1417,1,2000.0,1
984,984,Готовый бизнес по продаже обоев · 37 м²,2 000 000〒,"Сарыарка р-н, Жиенкулова 9",1,37.0,1
985,985,Торговое место эталон базар · 40 м²,5 500 000〒,"Сарыарка р-н, Богенбай батыра 8/1",1,40.0,1
986,986,Действующий бизнес дошкольное образование · 300 м²,180 000 000〒,"мкр. Курмыш, Жургенова 116б",1,300.0,1
987,987,Квартиры для сдачи в аренду · 270 м²,50 000 000〒,"мкр Самал, 22 11",1,270.0,1
988,988,Маникюрный островок · 15 м²,1 000 000〒,"Енбекшинский р-н, мкр Север  49а",1,15.0,1
989,989,Контейнер утеплённый с раскрученным бизнесом .Смс и косметика. · 20 м²,1 500 000〒,"Алихана Бокейханова р-н, Майкудук, Майкудук, 12й микрорайон рынок",1,20.0,1
990,990,!!! Готовый бизнес.Плейстейшн клуб. Ps5 club · 250 м²,6 500 000〒,"Абайский р-н, Аргынбекова 6346",1,250.0,1
991,991,Азық түлік · 53 м²,28 000 000〒,5 34,1,53.0,1
992,992,Зона отдыха в поселке Жибек жолы с землей · 10000 м²,350 000 000〒,Жибек жолы 1,1,10000.0,1
993,993,Готовый цех · 200 м²,10 000 000〒,Оймаш 2 2/34,1,200.0,1
994,994,Магазин · 60 м²,15 500 000〒,Ауэзова 40,1,60.0,1
995,995,Бутик сатылады · 4.4 м²,5 000 000〒,"Туран р-н, Дулати 2",1,4.4,1
996,996,Действующий бизнес Chocolate Beauty · 170 м²,63 000 000〒,Абылай хана 53,1,170.0,1
997,997,Готовый бизнес с домом · 1050 м²,198 750 000〒,"Каратауский р-н, мкр Бозарык  233",1,1050.0,1
998,998,Готовый бизнес Магазин детской одежды · 60 м²,27 000 000〒,"Алатауский р-н, мкр Дарабоз 37",1,60.0,1
999,999,Завод по выпуску стройтельных материалов · 1000 м²,65 000 000〒,Сегизжузбас 800,1,1000.0,1
1000,1000,"Действующий бизнес ""База отдыха"" · 200 м²",85 000 000〒,"Медеуский р-н, Сарсенбаева 1",1,200.0,1
1001,1001,Завод по выпуску стройтельных материалов · 1000 м²,65 000 000〒,Сегизжузбас 800,1,1000.0,1
1002,1002,"Действующий бизнес, сауны · 120 м²",35 000 000〒,Егизбаева 131,1,120.0,1
1003,1003,Бутик автозапчастей · 23 м²,17 000 000〒,"Казыбек би р-н, мкр Юго-Восток, Дюсембекова 5/1",1,23.0,1
1004,1004,Магазин · 48 м²,29 900 000〒,"мкр Авангард-2, Авангард 6",1,48.0,1
1005,1005,Даиын бизнес · 150 м²,12 000 000〒,Бейбарыс 15/1,1,150.0,1
1006,1006,Магазин продуктовый с земельным участком · 80 м²,28 000 000〒,"мкр Береке, Кобыланды батыр 31а",1,80.0,1
1007,1007,Действующий бизнес! · 52 м²,100 000〒,Дина Нурпеисова 17/1,1,52.0,1
1008,1008,Бизнес раскрученный магазин с Kaspi ми и товаром · 60 м²,5 500 000〒,Карева 85,1,60.0,1
1009,1009,Действуещее кафе 450 м2 · 450 м²,110 000 000〒,Жангир Хана 90,1,450.0,1
1010,1010,"Действующая точка фастфуда с помещением. Чистая прибыль 1,5 млн. тг. · 20 м²",38 000 000〒,Мангышлак Станция Мангистау,1,20.0,1
1011,1011,Готовый прибыльный бизнес! · 200 м²,10 000 000〒,27-й мкр 1,1,200.0,1
1012,1012,Продаем готовый бизнес - Салон Красоты · 55 м²,3 500 000〒,"Ауэзовский р-н, мкр №5 29",1,55.0,1
1013,1013,Витражный киоск площадью 20 м² (4x5 м). · 20 м²,3 750 000〒,"Ауэзовский р-н, мкр Аксай-1 киоск",1,20.0,1
1014,1014,САЛОН КРАСОТЫ · 80 м²,56 000 000〒,"Ауэзовский р-н, мкр Жетысу-3 17",1,80.0,1
1015,1015,Действующий бизнес · 74 м²,15 600 000〒,"Есильский р-н, Жошы хан 6",1,74.0,1
1016,1016,Ресторан с участком 1 Га на Оспанова · 1700 м²,2 500 000 000〒,"Медеуский р-н, мкр Каменское плато, Ладушкина 126а",1,1700.0,1
1017,1017,Семейное кафе · 250 м²,107 000 000〒,Бегельдинова 22/1,1,250.0,1
1018,1018,Шиномонтаж вулканизацию · 23 м²,2 000 000〒,"Алатауский р-н, мкр Аккент 7",1,23.0,1
1019,1019,Банный комплекс · 540.2 м²,636 000 000〒,"Алмалинский р-н, Нурмакова 15",1,540.2,1
1020,1020,Элитный банно-оздоровительный комплекс с кафе и летней площадкой · 650 м²,125 555 555〒,"Алихана Бокейханова р-н, Майкудук 16",1,650.0,1
1021,1021,Действующий бизнес. Детский центр развития · 105 м²,3 000 000〒,Чайковского 4/2 2,1,105.0,1
1022,1022,Зона отдыха · 500 м²,150 000 000〒,ул. Абая 3,1,500.0,1
1023,1023,Массажный салон · 100 м²,60 000 000〒,"мкр 5, Алтын орда 223",1,100.0,1
1024,1024,Хостел · 250 м²,42 000 000〒,"мкр Жетысу, Алимжанова 74",1,250.0,1
1025,1025,Карьер для добычи ПГС · 29000 м²,100 000 000〒,"Каратал, Западный каратал бн",1,29000.0,1
1026,1026,Автозапровочный Комплекс · 1320 м²,200 000 000〒,Кожанова 236А,1,1320.0,1
1027,1027,"Кафе, ресторан · 217 м²",39 000 000〒,проспект Абая 59/1,1,217.0,1
1028,1028,Танцевальная студия · 110 м²,6 000 000〒,"Аль-Фарабийский р-н, Ул.Туркестанская 6",1,110.0,1
1029,1029,Фазенда · 400 м²,38 000 000〒,Центральная б/ н,1,400.0,1
1030,1030,Прибыльный бизнес GOTHAM KINOROOM · 700 м²,31 000 000〒,"Бостандыкский р-н, Жандосова 29е",1,700.0,1
1031,1031,Грибной бизнес · 700 м²,100 000 000〒,Ақсай 3,1,700.0,1
1032,1032,Форелевое хозяйство · 4280 м²,45 000 000〒,Абая 2,1,4280.0,1
1033,1033,Инновационный фитнес цент · 550 м²,104 000 000〒,"Медеуский р-н, мкр Самал-2 210",1,550.0,1
1034,1034,Шиномонтаж · 80 м²,16 000 000〒,"Сарыарка р-н, Туран 24 24",1,80.0,1
1035,1035,Действующий кофешоп · 8 м²,5 000 000〒,мкр 5 24,1,8.0,1
1036,1036,Действующий бизнес · 18 м²,10 000 000〒,Гарышкер 10,1,18.0,1
1037,1037,Спортивный клуб · 860 м²,320 000 000〒,Сарыарка 7,1,860.0,1
1038,1038,Готовый бизнес оборудование производства Брусчатки/Пескоблока · 1000 м²,12 500 000〒,"Сарыарка р-н, Досмухамедұлы 24/7",1,1000.0,1
1039,1039,Парикмахерская ДАУР · 50 м²,13 000 000〒,М-н 3 2,1,50.0,1
1040,1040,Продуктовый магазин · 98 м²,17 000 000〒,"Есильский р-н, Аль-Фараби 11/1",1,98.0,1
1041,1041,Действующий Готовый бизнес · 24 м²,4 500 000〒,"мкр. Зачаганск пгт, Куншуак 29/1",1,24.0,1
1042,1042,Стоматология · 131 м²,25 000 000〒,"Есильский р-н, Сыганак 33",1,131.0,1
1043,1043,Готовый бизнес - магазин детской и подростковой одежды · 70 м²,25 000 000〒,Шевченко 118,1,70.0,1
1044,1044,Магазин авто запчастей для Китайский спецтехники · 44 м²,12 000 000〒,"мкр Айгуль, Шолохова 11/5",1,44.0,1
1045,1045,Бизнес магазин · 100 м²,9 100 000〒,"Сарайшык р-н, Байтурсынова 37",1,100.0,1
1046,1046,Продаётся действующий бизнес вместе с помещением кофейня Orta Coffee • · 100 м²,100 000 000〒,Гарышкерлер 19,1,100.0,1
1047,1047,Бутик в айна базаре · 10 м²,4 000 000〒,Аймауытова 143а 23,1,10.0,1
1048,1048,Высокодоходный премиальный спа · 400 м²,100 000 000〒,"Медеуский р-н, Аль фараби 7к",1,400.0,1
1049,1049,"Действующий бизнес, ателье. В центре города. · 55 м²",7 000 000〒,"Алмалинский р-н, Наурызбай батыра 68",1,55.0,1
1050,1050,"Мельница, пекарня · 450 м²",175 000 000〒,Кайнар 13,1,450.0,1
1051,1051,Магазин домашнего текстиля Ажар · 37 м²,8 500 000〒,Гурьев 4а,1,37.0,1
1052,1052,Действующи бизнес. тоо с контрактами · 200 м²,20 000 000〒,Иксанова 128,1,200.0,1
1053,1053,Действующий бизнес донерка · 16 м²,3 700 000〒,"Казыбек би р-н, мкр Юго-Восток, Мкр Степной 4 30",1,16.0,1
1054,1054,Бокен базарынан дайын пекарный сатылады · 40 м²,1 300 000〒,Шаңырак 3,1,40.0,1
1055,1055,"Гостиница возле мавзолея ""Арыстан Баб"" · 300 м²",69 400 000〒,Р31 1,1,300.0,1
1056,1056,Действующая баня · 1250 м²,220 000 000〒,21-й мкр 5/4,1,1250.0,1
1057,1057,Продуктовый магазин с оборудованием и товаром · 110 м²,16 500 000〒,"Алматы р-н, Таскескен 17",1,110.0,1
1058,1058,Мини пекарня-кондитерская · 38 м²,4 500 000〒,"Алматы р-н, ул. Екибастуз 5",1,38.0,1
1059,1059,Квартира под бизнес · 76 м²,20 000 000〒,Арай 2 4,1,76.0,1
1060,1060,Готовый магазин домашней одежды. · 37 м²,4 000 000〒,"Каратауский р-н, мкр Нурсат, Дур плаза 108",1,37.0,1
1061,1061,АГЗС · 200 м²,60 000 000〒,Пришоссейная 1,1,200.0,1
1062,1062,Готовый агробизнес с высокой прибылью! · 40000 м²,120 000 000〒,. .,1,40000.0,1
1063,1063,Бизнес-Столовая · 100 м²,55 000 000〒,Гагарина 5,1,100.0,1
1064,1064,Крестьянскоехозяйство · 1500 м²,20 000 000〒,"мкр Красный Кордон, Карааул село",1,1500.0,1
1065,1065,Магазин · 42.8 м²,36 000 000〒,Кокжал барака 13/1,1,42.8,1
1066,1066,Детский лагерь · 83000 м²,200 000 000〒,Михайловские озера 2,1,83000.0,1
1067,1067,Действующий бизнес · 900 м²,450 000 000〒,Ескельды би 194,1,900.0,1
1068,1068,Детский садик · 480 м²,100 000 000〒,Сырттанова 62,1,480.0,1
1069,1069,Автошкола · 42 м²,19 800 000〒,Астана 6,1,42.0,1
1070,1070,Столовая Жибек Жолы · 76 м²,6 000 000〒,"жилой массив Заречный-3, Жилой массив 1049 1",1,76.0,1
1071,1071,Магазин дизайна интерьера · 115 м²,55 000 000〒,"Есильский р-н, Мангилик ел 42",1,115.0,1
1072,1072,Павильон · 18 м²,2 500 000〒,"Алихана Бокейханова р-н, Майкудук, 18й микрорайон 39",1,18.0,1
1073,1073,Одежда · 120 м²,9 000 000〒,Бегжан базар 92,1,120.0,1
1074,1074,"Продаётся бизнес с зимельным участком 6500 м2 (0,65га) в черте города. · 388.8 м²",120 000 000〒,Курмангазы 144Г,1,388.8,1
1075,1075,Готовый бизнес · 35 м²,2 500 000〒,Атамеке 1,1,35.0,1
1076,1076,Действующий столярный цех · 500 м²,115 000 000〒,Кердери 26/1,1,500.0,1
1077,1077,Кофейня самообслуживания · 1 м²,1 700 000〒,мкр Жана Орда 22,1,1.0,1
1078,1078,Разливные напитки/пиво · 43 м²,10 000 000〒,"Казыбек би р-н, мкр Юго-Восток, Б.Ашимова 21",1,43.0,1
1079,1079,Готовый действующий бизнес. · 550 м²,60 000 000〒,"Каратал, Акжазык 1",1,550.0,1
1080,1080,"Действующий бизнес, с постоянными клиентами · 26 м²",8 000 000〒,Кабанбай батыра 66,1,26.0,1
1081,1081,Готовый бизнес · 33 м²,12 000 000〒,Сыпатай батыра 2 2 корпус 3 этаж,1,33.0,1
1082,1082,Действующая гончарная студия · 18 м²,2 600 000〒,"Казыбек би р-н, мкр Юго-Восток, Таттимбета 3/14",1,18.0,1
1083,1083,"Оздоровительный центр, гостинница, баня · 627.9 м²",155 382 646〒,"Алматы р-н, Брусиловского 5",1,627.9,1
1084,1084,Готовый бизнес · 4 м²,3 000 000〒,8мкр 15,1,4.0,1
1085,1085,Wildberries · 49 м²,2 500 000〒,Сатпаева 7,1,49.0,1
1086,1086,Продоется помещение с бизнесом · 260 м²,320 000 000〒,"Есильский р-н, Асфендиярова 7",1,260.0,1
1087,1087,"2 этажное здание, с готовы действующим бизнесом. · 710.4 м²",800 000 000〒,Канцева 8в,1,710.4,1
1088,1088,СТО Нуржол · 300 м²,30 000 000〒,Курмангазы 36/1,1,300.0,1
1089,1089,Зона отдыха · 1000 м²,290 000 000〒,А 1,1,1000.0,1
1090,1090,Магазин разливных напитков · 50 м²,2 500 000〒,"Турксибский р-н, Сейфулина 249",1,50.0,1
1091,1091,Бизнес-центр · 900 м²,870 000 000〒,"Алмалинский р-н, Муканова 113",1,900.0,1
1092,1092,Отдел полуфабрикатов · 8 м²,5 000 000〒,"Ульбинский, проспект Назарбаева 8/1",1,8.0,1
1093,1093,Работающий бизнес с большой базой клиентов · 868 м²,45 000 000〒,14-й мкр 36a,1,868.0,1
1094,1094,Магазин женской обуви · 70 м²,62 000 000〒,"р-н Байконур, Абая 45",1,70.0,1
1095,1095,Готовый животноводческий бизнес · 2520 м²,15 000 000〒,Баймагамбетова 1,1,2520.0,1
1096,1096,Детский сад · 380 м²,50 000 000〒,"Ауэзовский р-н, Акжунис 11",1,380.0,1
1097,1097,Карьер по добыче камня ракушечника · 100000 м²,160 000 000〒,16 мкр 11,1,100000.0,1
1098,1098,Продуктовый магазин · 203 м²,60 000 000〒,Қажы 51б,1,203.0,1
1099,1099,Готовый прибыльный бизнес — образовательный центр вместе с коттеджем · 276 м²,85 000 000〒,"мкр Нурсая, 5 8",1,276.0,1
1100,1100,Автосервис · 400 м²,75 000 000〒,"пгт Балыкши, Ширина 69",1,400.0,1
1101,1101,Теплица · 50000 м²,20 000 000〒,80-11 80-11,1,50000.0,1
1102,1102,Холодильный склад 150 м2 с земельным участком 18 соток · 150 м²,32 000 000〒,"Туран р-н, Мкр Ақтас , жилой массив Ақжар 40",1,150.0,1
1103,1103,"Киоск по продаже разливного мороженого, гонконгских вафель и корндога · 10 м²",2 950 000〒,"Туран р-н, Байтурсынова 59/3",1,10.0,1
